rank,past_rank,trend,school,city,rating,past_rating,url,address,date_scraped
865,NA,NA,College Street,Smithville,7,NA,http://ontario.compareschoolrankings.org/elementary/College_Street_Public_School/Smithville/Report_Card.aspx,"132 College St Box 370 Smithville,",2019-05-09
865,NA,NA,Devins Drive,Aurora,7,NA,http://ontario.compareschoolrankings.org/elementary/Devins_Drive_Public_School/Aurora/Report_Card.aspx,70 Devins Dr,2019-05-09
865,NA,NA,Empire,Waterloo,7,NA,http://ontario.compareschoolrankings.org/elementary/Empire_Public_School/Waterloo/Report_Card.aspx,83 Empire St,2019-05-09
865,NA,NA,Fern Avenue,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/Fern_Avenue_Junior_and_Senior_Public_School/Toronto/Report_Card.aspx,128 Fern Ave,2019-05-09
865,NA,NA,Forest Hill,Midhurst,7,NA,http://ontario.compareschoolrankings.org/elementary/Forest_Hill_Public_School/Midhurst/Report_Card.aspx,16 Doran Rd,2019-05-09
865,NA,NA,Fr Fenelon,Pickering,7,NA,http://ontario.compareschoolrankings.org/elementary/Fr_Fenelon_CS/Pickering/Report_Card.aspx,795 Eyer Drive,2019-05-09
865,NA,NA,Grand View,Cambridge,7,NA,http://ontario.compareschoolrankings.org/elementary/Grand_View_Public_School/Cambridge/Report_Card.aspx,1144 Hamilton St,2019-05-09
865,NA,NA,Grapeview,St Catharines,7,NA,http://ontario.compareschoolrankings.org/elementary/Grapeview_Public_School/St_Catharines/Report_Card.aspx,"106 First St Louth  St Catharines,",2019-05-09
865,NA,NA,Greendale,Niagara Falls,7,NA,http://ontario.compareschoolrankings.org/elementary/Greendale_Public_School/Niagara_Falls/Report_Card.aspx,"5504 Montrose Rd  Niagara Falls,",2019-05-09
865,NA,NA,Guardian Angels,Hamilton,7,NA,http://ontario.compareschoolrankings.org/elementary/Guardian_Angels_Elementary_School/Hamilton/Report_Card.aspx,705 Centre Rd,2019-05-09
865,NA,NA,Heritage Park,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/Heritage_Park_Public_School/Toronto/Report_Card.aspx,80 Old Finch Ave East,2019-05-09
865,NA,NA,Holy Name of Mary,St Marys,7,NA,http://ontario.compareschoolrankings.org/elementary/Holy_Name_of_Mary_School/St_Marys/Report_Card.aspx,"161 Peel St Box 428 St Marys,",2019-05-09
865,NA,NA,Holy Rosary,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/Holy_RosaryCatholic_School/Toronto/Report_Card.aspx,308 Tweedsmuir Ave,2019-05-09
865,NA,NA,Horizon Jeunesse,Mississauga,7,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_Horizon_Jeunesse/Mississauga/Report_Card.aspx,1445 promenade Lewisham,2019-05-09
865,NA,NA,Irma Coulson,Milton,7,NA,http://ontario.compareschoolrankings.org/elementary/Irma_Coulson_Elementary_Public_School/Milton/Report_Card.aspx,625 Sauve Street,2019-05-09
865,NA,NA,J L Jordan,Brockville,7,NA,http://ontario.compareschoolrankings.org/elementary/J_L_Jordan_Separate_School/Brockville/Report_Card.aspx,294 First Ave,2019-05-09
865,NA,NA,John Dearness,London,7,NA,http://ontario.compareschoolrankings.org/elementary/John_Dearness_Public_School/London/Report_Card.aspx,555 Sanatorium Rd,2019-05-09
865,NA,NA,John Dryden,Whitby,7,NA,http://ontario.compareschoolrankings.org/elementary/John_Dryden_Public_School/Whitby/Report_Card.aspx,40 Rolling Acres Dr,2019-05-09
865,NA,NA,King George,Guelph,7,NA,http://ontario.compareschoolrankings.org/elementary/King_George_Public_School/Guelph/Report_Card.aspx,72 Lemon St,2019-05-09
865,NA,NA,King George,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/King_George_Junior_Public_School/Toronto/Report_Card.aspx,25 Rexford Rd,2019-05-09
865,NA,NA,Marguerite-Bourgeois,Borden,7,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89%c3%89C_Marguerite-Bourgeois/Borden/Report_Card.aspx,117 chemin Waterloo est,2019-05-09
865,NA,NA,Martha Cullimore,Niagara Falls,7,NA,http://ontario.compareschoolrankings.org/elementary/Martha_Cullimore_Public_School/Niagara_Falls/Report_Card.aspx,"3155 St Andrew Ave  Niagara Falls,",2019-05-09
865,NA,NA,Meadowvale,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/Meadowvale_Public_School/Toronto/Report_Card.aspx,761 Meadowvale Rd,2019-05-09
865,NA,NA,Merlin Area,Merlin,7,NA,http://ontario.compareschoolrankings.org/elementary/Merlin_Area_Public_School/Merlin/Report_Card.aspx,"21184 Erie St N 160 Merlin,",2019-05-09
865,NA,NA,Michaëlle-Jean,Ottawa,7,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_publique_Micha%c3%ablle-Jean/Ottawa/Report_Card.aspx,11 promenade Claridge,2019-05-09
865,NA,NA,Montgomery Village,Orangeville,7,NA,http://ontario.compareschoolrankings.org/elementary/Montgomery_Village_Public_School/Orangeville/Report_Card.aspx,70 Montgomery Blvd,2019-05-09
865,NA,NA,Mountain View,Collingwood,7,NA,http://ontario.compareschoolrankings.org/elementary/Mountain_View_Public_School/Collingwood/Report_Card.aspx,300 Spruce St,2019-05-09
865,NA,NA,N A MacEachern,Waterloo,7,NA,http://ontario.compareschoolrankings.org/elementary/N_A_MacEachern_Public_School/Waterloo/Report_Card.aspx,580 Rolling Hills Dr,2019-05-09
865,NA,NA,Notre Dame,Windsor,7,NA,http://ontario.compareschoolrankings.org/elementary/Notre_Dame_Catholic_School/Windsor/Report_Card.aspx,2751 Partington Ave,2019-05-09
865,NA,NA,Our Lady of Fatima,Cambridge,7,NA,http://ontario.compareschoolrankings.org/elementary/Our_Lady_of_Fatima_Catholic_Elementary_School/Cambridge/Report_Card.aspx,55 Hammet St,2019-05-09
865,NA,NA,Our Lady of Mount Carmel,Niagara Falls,7,NA,http://ontario.compareschoolrankings.org/elementary/Our_Lady_of_Mount_Carmel_Elementary_School/Niagara_Falls/Report_Card.aspx,"6525 Carlton Ave  Niagara Falls,",2019-05-09
865,NA,NA,Our Lady of Sorrows,Petawawa,7,NA,http://ontario.compareschoolrankings.org/elementary/Our_Lady_of_Sorrows_Separate_School/Petawawa/Report_Card.aspx,19 Mohns Ave,2019-05-09
865,NA,NA,Parkview,Komoka,7,NA,http://ontario.compareschoolrankings.org/elementary/Parkview_Public_School/Komoka/Report_Card.aspx,10008 Oxbow Dr,2019-05-09
865,NA,NA,Percy P McCallum,Windsor,7,NA,http://ontario.compareschoolrankings.org/elementary/Percy_P_McCallum_Public_School/Windsor/Report_Card.aspx,4195 Milloy St,2019-05-09
865,NA,NA,Randall,Markham,7,NA,http://ontario.compareschoolrankings.org/elementary/Randall_Public_School/Markham/Report_Card.aspx,50 Randall Ave,2019-05-09
865,NA,NA,Regent Heights,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/Regent_Heights_Public_School/Toronto/Report_Card.aspx,555 Pharmacy Ave,2019-05-09
865,NA,NA,Robert Munsch,Whitby,7,NA,http://ontario.compareschoolrankings.org/elementary/Robert_Munsch_Public_School/Whitby/Report_Card.aspx,20 Norista Street,2019-05-09
865,NA,NA,Sainte-Jeanne-d'Arc,Brampton,7,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89%c3%89C_Sainte-Jeanne-d'Arc/Brampton/Report_Card.aspx,25 rue Laurelcrest,2019-05-09
865,NA,NA,Seaforth,Seaforth,7,NA,http://ontario.compareschoolrankings.org/elementary/Seaforth_Public_School/Seaforth/Report_Card.aspx,"58 Chalk North St N Box 609 Seaforth,",2019-05-09
865,NA,NA,Simcoe Street,Niagara Falls,7,NA,http://ontario.compareschoolrankings.org/elementary/Simcoe_Street_Public_School/Niagara_Falls/Report_Card.aspx,"4760 Simcoe St  Niagara Falls,",2019-05-09
865,NA,NA,South River,South River,7,NA,http://ontario.compareschoolrankings.org/elementary/South_River_Public_School/South_River/Report_Card.aspx,"137 Ottawa Ave Box 370 South River,",2019-05-09
865,NA,NA,St Catherine of Siena,Ajax,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Catherine_of_Siena_Catholic_School/Ajax/Report_Card.aspx,15 Bennett Ave,2019-05-09
865,NA,NA,St Catherine of Siena,London,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Catherine_of_Siena/London/Report_Card.aspx,2140 Quarrier Rd,2019-05-09
865,NA,NA,St Dominic Savio,Kitchener,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Dominic_Savio_Catholic_Elementary_School/Kitchener/Report_Card.aspx,3 Westforest Trail,2019-05-09
865,NA,NA,St Edward,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Edward_Separate_School/Toronto/Report_Card.aspx,21 Eddfield Ave,2019-05-09
865,NA,NA,St Hedwig,Oshawa,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Hedwig_Catholic_School/Oshawa/Report_Card.aspx,421 Olive Ave,2019-05-09
865,NA,NA,St John,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/St_John_Separate_School/Toronto/Report_Card.aspx,780 Kingston Rd,2019-05-09
865,NA,NA,St John Vianney,Windsor,7,NA,http://ontario.compareschoolrankings.org/elementary/St_John_Vianney_Catholic_School/Windsor/Report_Card.aspx,8405 Cedarview St,2019-05-09
865,NA,NA,St Joseph,Stratford,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Joseph_Separate_School/Stratford/Report_Card.aspx,363 St Vincent St,2019-05-09
865,NA,NA,St Malachy,Toronto,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Malachy_Catholic_School/Toronto/Report_Card.aspx,80 Bennett Rd,2019-05-09
865,NA,NA,St Margaret Mary,Hamilton,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Margaret_Mary_Separate_School/Hamilton/Report_Card.aspx,25 Brentwood Dr,2019-05-09
865,NA,NA,St Marguerite D'Youville,Richmond Hill,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Marguerite_D'Youville/Richmond_Hill/Report_Card.aspx,"121 ROLLINGHILL RD  Richmond Hill,",2019-05-09
865,NA,NA,St Mary's,Chesterville,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Mary's_Separate_School/Chesterville/Report_Card.aspx,"37 Main St Box 429 Chesterville,",2019-05-09
865,NA,NA,St Matthew,Binbrook,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Matthew_Catholic_Elementary_School/Binbrook/Report_Card.aspx,200 Windwood Dr,2019-05-09
865,NA,NA,St Matthew,Waterloo,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Matthew_Catholic_Elementary_School/Waterloo/Report_Card.aspx,405 Pastern Trail,2019-05-09
865,NA,NA,St Patrick's,Woodstock,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Patrick's/Woodstock/Report_Card.aspx,344 Parkinson Rd,2019-05-09
865,NA,NA,St Thomas Aquinas,Keswick,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Thomas_Aquinas_Catholic_Elementary_School/Keswick/Report_Card.aspx,"262 Old Homestead Road 19 Keswick,",2019-05-09
865,NA,NA,St Timothy,Burlington,7,NA,http://ontario.compareschoolrankings.org/elementary/St_Timothy_Separate_School/Burlington/Report_Card.aspx,2141 Deer Run Ave,2019-05-09
865,NA,NA,St. Brother André,Gloucester,7,NA,http://ontario.compareschoolrankings.org/elementary/St._Brother_Andr%c3%a9_School/Gloucester/Report_Card.aspx,1923 Elmridge Dr,2019-05-09
865,NA,NA,St. Jean-Marie Vianney,Brampton,7,NA,http://ontario.compareschoolrankings.org/elementary/St._Jean-Marie_Vianney_Catholic_Elementary_School/Brampton/Report_Card.aspx,75 Jordensen Drive,2019-05-09
865,NA,NA,St. John,London,7,NA,http://ontario.compareschoolrankings.org/elementary/St._John_French_Immersion_School/London/Report_Card.aspx,449 Hill St,2019-05-09
865,NA,NA,Stella Maris,Amherstburg,7,NA,http://ontario.compareschoolrankings.org/elementary/Stella_Maris_Catholic_School/Amherstburg/Report_Card.aspx,140 Girard St,2019-05-09
865,NA,NA,Stonecrest,Woodlawn,7,NA,http://ontario.compareschoolrankings.org/elementary/Stonecrest_Elementary_School/Woodlawn/Report_Card.aspx,3791 Stonecrest Rd,2019-05-09
865,NA,NA,Sunnybrae,Innisfil,7,NA,http://ontario.compareschoolrankings.org/elementary/Sunnybrae_Public_School/Innisfil/Report_Card.aspx,"218 Sunnybrae Ave Box 7050 Innisfil,",2019-05-09
865,NA,NA,Sydenham,Kingston,7,NA,http://ontario.compareschoolrankings.org/elementary/Sydenham_Public_School/Kingston/Report_Card.aspx,5 Clergy St E,2019-05-09
865,NA,NA,Teston Village,Maple,7,NA,http://ontario.compareschoolrankings.org/elementary/Teston_Village_Public_School/Maple/Report_Card.aspx,80 Murray Farm Lane,2019-05-09
865,NA,NA,Toniata,Brockville,7,NA,http://ontario.compareschoolrankings.org/elementary/Toniata_Public_School/Brockville/Report_Card.aspx,24 Scace Avenue,2019-05-09
865,NA,NA,Westminster,Thornhill,7,NA,http://ontario.compareschoolrankings.org/elementary/Westminster_Public_School/Thornhill/Report_Card.aspx,366 Mullen Dr,2019-05-09
865,NA,NA,William G Davis,Windsor,7,NA,http://ontario.compareschoolrankings.org/elementary/William_G_Davis_Public_School/Windsor/Report_Card.aspx,2855 Rivard Avenue,2019-05-09
865,NA,NA,Woodbridge,Woodbridge,7,NA,http://ontario.compareschoolrankings.org/elementary/Woodbridge_Public_School/Woodbridge/Report_Card.aspx,60 Burwick Ave,2019-05-09
947,NA,NA,A V Graham,Tecumseh,6.9,NA,http://ontario.compareschoolrankings.org/elementary/A_V_Graham_Public_School/Tecumseh/Report_Card.aspx,815 BRENDA CRES,2019-05-09
947,NA,NA,Ashton Meadows,Markham,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Ashton_Meadows_Public_School/Markham/Report_Card.aspx,230 Calvert Rd,2019-05-09
947,NA,NA,Ayr,Ayr,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Ayr_Public_School/Ayr/Report_Card.aspx,"105 Hall St 1182 Ayr,",2019-05-09
947,NA,NA,Brother Andre,Ajax,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Brother_Andre_Catholic_School/Ajax/Report_Card.aspx,60 Seggar Ave,2019-05-09
947,NA,NA,Bruce T Lindley,Burlington,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Bruce_T_Lindley/Burlington/Report_Card.aspx,2510 Cavendish Dr,2019-05-09
947,NA,NA,Burrows Hall,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Burrows_Hall_Junior_Public_School/Toronto/Report_Card.aspx,151 Burrows Hall Blvd,2019-05-09
947,NA,NA,Canadian Martyrs,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Canadian_Martyrs_Separate_School/Toronto/Report_Card.aspx,520 Plains Rd,2019-05-09
947,NA,NA,Carrefour Jeunesse,Rockland,6.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_publique_Carrefour_Jeunesse/Rockland/Report_Card.aspx,927 rue St-Jean,2019-05-09
947,NA,NA,Centennial Central,Comber,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Centennial_Central_Public_School/Comber/Report_Card.aspx,"6420 Taylor Ave Box 10 Comber,",2019-05-09
947,NA,NA,Central Manitoulin,Mindemoya,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Central_Manitoulin_Public_School/Mindemoya/Report_Card.aspx,"56 Yonge St Box 188 Mindemoya,",2019-05-09
947,NA,NA,Chris Hadfield,Milton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Chris_Hadfield_Public_School/Milton/Report_Card.aspx,1114 Woodward Ave,2019-05-09
947,NA,NA,Connaught,St Catharines,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Connaught_Public_School/St_Catharines/Report_Card.aspx,"28 Prince St  St Catharines,",2019-05-09
947,NA,NA,Cornell Village,Markham,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Cornell_Village_Public_School/Markham/Report_Card.aspx,186 Country Glen Rd,2019-05-09
947,NA,NA,Crossland,Newmarket,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Crossland_Public_School/Newmarket/Report_Card.aspx,255 Brimson Dr,2019-05-09
947,NA,NA,Dufferin,Brantford,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Dufferin_Public_School/Brantford/Report_Card.aspx,106 Chestnut St,2019-05-09
947,NA,NA,Edith Cavell,St Catharines,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Edith_Cavell_Public_School/St_Catharines/Report_Card.aspx,"1 Monck St  St Catharines,",2019-05-09
947,NA,NA,Elgin Street,Ottawa,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Elgin_Street_Public_School/Ottawa/Report_Card.aspx,310 Elgin St,2019-05-09
947,NA,NA,George P Mackie,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/George_P_Mackie_Junior_Public_School/Toronto/Report_Card.aspx,60 Heathfield Dr,2019-05-09
947,NA,NA,Gladys Speers,Oakville,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Gladys_Speers_Public_School/Oakville/Report_Card.aspx,2150 Samway Rd,2019-05-09
947,NA,NA,Goodwood,Goodwood,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Goodwood_Public_School/Goodwood/Report_Card.aspx,4340 Front St,2019-05-09
947,NA,NA,Henry Larsen,Gloucester,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Henry_Larsen_Elementary_School/Gloucester/Report_Card.aspx,1750 Sunview Dr,2019-05-09
947,NA,NA,Highland Creek,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Highland_Creek_Public_School/Toronto/Report_Card.aspx,1410 Military Trail,2019-05-09
947,NA,NA,Hillcrest,Cambridge,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Hillcrest_Public_School/Cambridge/Report_Card.aspx,31 Renwick Ave,2019-05-09
947,NA,NA,Holy Family,Wallaceburg,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Holy_Family_Catholic_School/Wallaceburg/Report_Card.aspx,649 Murray St,2019-05-09
947,NA,NA,Holy Name,Kingston,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Holy_Name_Catholic/Kingston/Report_Card.aspx,"370 Kingston Mills Road  370 Kingston Mills RoadKingston,",2019-05-09
947,NA,NA,Islington,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Islington_Junior_Middle_School/Toronto/Report_Card.aspx,44 Cordova Ave,2019-05-09
947,NA,NA,J W Gerth,Kitchener,6.9,NA,http://ontario.compareschoolrankings.org/elementary/J_W_Gerth_Public_School/Kitchener/Report_Card.aspx,171 Appleridge Dr,2019-05-09
947,NA,NA,Jacques-Cartier,Kapuskasing,6.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_catholique_Jacques-Cartier/Kapuskasing/Report_Card.aspx,8 chemin Brunelle Sud,2019-05-09
947,NA,NA,James Morden,Niagara Falls,6.9,NA,http://ontario.compareschoolrankings.org/elementary/James_Morden_Public_School/Niagara_Falls/Report_Card.aspx,"7112 Dorchester Rd  Niagara Falls,",2019-05-09
947,NA,NA,Jeanne-Sauvé,Orléans,6.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_publique_Jeanne-Sauv%c3%a9/Orl%c3%a9ans/Report_Card.aspx,"1917 chemin Gardenway  Orléans,",2019-05-09
947,NA,NA,Kateri Tekakwitha,Markham,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Kateri_Tekakwitha_Catholic_Elementary_School/Markham/Report_Card.aspx,230 Fincham Ave,2019-05-09
947,NA,NA,Lake Wilcox,Richmond Hill,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Lake_Wilcox_Public_School/Richmond_Hill/Report_Card.aspx,"80 Wildwood Ave  Richmond Hill,",2019-05-09
947,NA,NA,Lester B Pearson,Waterloo,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Lester_B_Pearson_PS/Waterloo/Report_Card.aspx,520 Chesapeake Dr,2019-05-09
947,NA,NA,Little Rouge,Markham,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Little_Rouge_Public_School/Markham/Report_Card.aspx,571 Country Glen Road,2019-05-09
947,NA,NA,Malden Central,Amherstburg,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Malden_Central_Public_School/Amherstburg/Report_Card.aspx,5620 County Rd 20,2019-05-09
947,NA,NA,Maple Ridge,Orléans,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Maple_Ridge_Elementary_School/Orl%c3%a9ans/Report_Card.aspx,"1000 Valin St  Orléans,",2019-05-09
947,NA,NA,Mapleview Heights,Barrie,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Mapleview_Heights_Elementary_School/Barrie/Report_Card.aspx,180 Esther Dr,2019-05-09
947,NA,NA,Mountain Ash,Brampton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Mountain_Ash_Middle_School/Brampton/Report_Card.aspx,280 Mountainash Rd,2019-05-09
947,NA,NA,Norwood Park,Hamilton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Norwood_Park_Elementary_School/Hamilton/Report_Card.aspx,165 Terrace Drive,2019-05-09
947,NA,NA,Notre Dame,London,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Notre_Dame_Separate_School/London/Report_Card.aspx,767 Valetta St,2019-05-09
947,NA,NA,Our Lady of Grace,Aurora,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Our_Lady_of_Grace_Catholic_Elementary_School/Aurora/Report_Card.aspx,120 Aurora Heights Dr,2019-05-09
947,NA,NA,Pope John Paul II,Hammond,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Pope_John_Paul_II_Regional_Elementary_School/Hammond/Report_Card.aspx,"3818 Legault Rd 159 Hammond,",2019-05-09
947,NA,NA,Pringle Creek,Whitby,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Pringle_Creek_Public_School/Whitby/Report_Card.aspx,80 Ribblesdale Dr,2019-05-09
947,NA,NA,R A Riddell,Hamilton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/R_A_Riddell_Public_School/Hamilton/Report_Card.aspx,200 Cranbrook Drive,2019-05-09
947,NA,NA,R H Cornish,Port Perry,6.9,NA,http://ontario.compareschoolrankings.org/elementary/R_H_Cornish_Public_School/Port_Perry/Report_Card.aspx,"494 Queen St  Port Perry,",2019-05-09
947,NA,NA,Rogers,Newmarket,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Rogers_Public_School/Newmarket/Report_Card.aspx,256 Rogers Rd,2019-05-09
947,NA,NA,Rose des Vents,Cornwall,6.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_publique_Rose_des_Vents/Cornwall/Report_Card.aspx,1650  2ième Rue Est,2019-05-09
947,NA,NA,Ryerson Heights,Brantford,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Ryerson_Heights_Elementary_School/Brantford/Report_Card.aspx,33 Dowden Ave,2019-05-09
947,NA,NA,Sacred Heart,Brampton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Sacred_Heart_Separate_School/Brampton/Report_Card.aspx,24 Kerwood Place,2019-05-09
947,NA,NA,Sacred Heart,Parkhill,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Sacred_Heart_Separate_School/Parkhill/Report_Card.aspx,"148 Ann St P.O.Box 40 Parkhill,",2019-05-09
947,NA,NA,Saint-Isidore,St-Isidore,6.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_Saint-Isidore/St-Isidore/Report_Card.aspx,"20 rue de l'École C.P. 40 St-Isidore,",2019-05-09
947,NA,NA,Saint-Pierre,Sudbury,6.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_s%c3%a9par%c3%a9e_Saint-Pierre/Sudbury/Report_Card.aspx,70 rue Wilfred,2019-05-09
947,NA,NA,Sam Sherratt,Milton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Sam_Sherratt_Public_School/Milton/Report_Card.aspx,649 Laurier Ave,2019-05-09
947,NA,NA,Settler's Green,Mississauga,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Settler's_Green_Public_School/Mississauga/Report_Card.aspx,5800 Montevideo Rd,2019-05-09
947,NA,NA,Sharon,Sharon,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Sharon_Public_School/Sharon/Report_Card.aspx,18532 Leslie St,2019-05-09
947,NA,NA,Southwold,St Thomas,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Southwold_Public_School/St_Thomas/Report_Card.aspx,"39261 Fingal Line  St Thomas,",2019-05-09
947,NA,NA,Springfield,Mississauga,6.9,NA,http://ontario.compareschoolrankings.org/elementary/Springfield_Public_School/Mississauga/Report_Card.aspx,3251 THE CREDIT WOODLANDS,2019-05-09
947,NA,NA,St Eugene,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Eugene_Separate_School/Toronto/Report_Card.aspx,30 Westroyal Rd,2019-05-09
947,NA,NA,St Gabriel the Archangel,Woodbridge,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Gabriel_the_Archangel_Catholic_Elementary_Schoo/Woodbridge/Report_Card.aspx,91 Fiori Dr,2019-05-09
947,NA,NA,St James the Apostle,Stoney Creek,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_James_the_Apostle_Separate_School/Stoney_Creek/Report_Card.aspx,"29 John Murray St  Stoney Creek,",2019-05-09
947,NA,NA,St Joachim,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Joachim_Separate_School/Toronto/Report_Card.aspx,3395 St Clair Ave E,2019-05-09
947,NA,NA,St John Fisher,Forest,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_John_Fisher_Catholic_School/Forest/Report_Card.aspx,"44 Main St Box 520 Forest,",2019-05-09
947,NA,NA,St Lawrence's,Hamilton,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Lawrence's_Separate_School/Hamilton/Report_Card.aspx,88 Macaulay Street East,2019-05-09
947,NA,NA,St Margaret,Cambridge,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Margaret_Catholic_Elementary_School/Cambridge/Report_Card.aspx,210 Cowan Blvd,2019-05-09
947,NA,NA,St Nicholas,Newmarket,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Nicholas_Catholic_Elementary_School/Newmarket/Report_Card.aspx,480 Keith Ave,2019-05-09
947,NA,NA,St Norbert,Toronto,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Norbert_Separate_School/Toronto/Report_Card.aspx,60 Maniza Rd,2019-05-09
947,NA,NA,St Paul,Guelph,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Paul_Catholic_School/Guelph/Report_Card.aspx,182 Clairfields Dr E,2019-05-09
947,NA,NA,St Paul,Kingston,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Paul_Catholic_School/Kingston/Report_Card.aspx,266 McMahon Ave,2019-05-09
947,NA,NA,St Stephen,Stittsville,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St._Stephen_Catholic_Elementary_School_Catholic_El/Stittsville/Report_Card.aspx,1145 Stittsville Main Street,2019-05-09
947,NA,NA,St Wilfrid,Pickering,6.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Wilfrid_Catholic_School/Pickering/Report_Card.aspx,2360 Southcott Rd,2019-05-09
